,,,,,,,,Total for 881631438970,,,,,,,,,,,$15.44,,,,
,,881631439111,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,61.33,,,$46.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439111,,,,,,,,,,,$61.44,,,,
,,881631439114,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,3.67,,,$2.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439114,,,,,,,,,,,$18.19,,,,
,,881631439115,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439115,,,,,,,,,,,$15.44,,,,
,,881631439116,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439116,,,,,,,,,,,$15.44,,,,
,,881631439117,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439117,,,,,,,,,,,$15.44,,,,
,,881631439119,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,12.33,,,$9.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439119,,,,,,,,,,,$24.69,,,,
,,881631439131,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,43.00,,,$32.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439131,,,,,,,,,,,$47.69,,,,
,,881631439370,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439370,,,,,,,,,,,$15.44,,,,
,,881631439419,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,33.67,,,$25.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439419,,,,,,,,,,,$40.69,,,,
,,881631439716,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439716,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881631439951,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439951,,,,,,,,,,,$15.44,,,,
,,881631439952,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631439952,,,,,,,,,,,$15.44,,,,
,,881631440509,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631440509,,,,,,,,,,,$15.44,,,,
,,881631440549,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881631440549,,,,,,,,,,,$15.44,,,,
,,881641403889,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641403889,,,,,,,,,,,$15.44,,,,
,,881641404194,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641404194,,,,,,,,,,,$15.44,,,,
,,881641405538,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641405538,,,,,,,,,,,$15.44,,,,
,,881641405539,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641405539,,,,,,,,,,,$15.44,,,,
,,881641405540,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641405540,,,,,,,,,,,$15.44,,,,
,,881641415422,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,12.00,,,$9.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641415422,,,,,,,,,,,$24.44,,,,
,,881641415785,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641415785,,,,,,,,,,,$15.44,,,,
,,881641429755,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,8.00,,,$6.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641429755,,,,,,,,,,,$21.44,,,,
,,881641429963,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641429963,,,,,,,,,,,$15.44,,,,
,,881641429998,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641429998,,,,,,,,,,,$15.44,,,,
,,881641448327,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,0.67,,,$0.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641448327,,,,,,,,,,,$15.94,,,,
,,881641449025,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,47.67,,,$35.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641449025,,,,,,,,,,,$51.19,,,,
,,881641449234,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641449234,,,,,,,,,,,$15.44,,,,
,,881641449235,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641449235,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881641449754,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,8.00,,,$6.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,12.00,,,$19.80,,,,
,,,,,,,,Total for 881641449754,,,,,,,,,,,$41.24,,,,
,,881641449756,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641449756,,,,,,,,,,,$15.44,,,,
,,881641450061,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,7.33,,,$5.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,12.00,,,$19.80,,,,
,,,,,,,,Total for 881641450061,,,,,,,,,,,$40.74,,,,
,,881641450063,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641450063,,,,,,,,,,,$15.44,,,,
,,881641450065,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641450065,,,,,,,,,,,$15.44,,,,
,,881641450066,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,48.00,,,$36.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641450066,,,,,,,,,,,$51.44,,,,
,,881641450525,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641450525,,,,,,,,,,,$15.44,,,,
,,881641451380,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,16.67,,,$12.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,1.33,,,$2.20,,,,
,,,,,,,,Total for 881641451380,,,,,,,,,,,$30.14,,,,
,,881641451382,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.33,,,$11.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451382,,,,,,,,,,,$26.94,,,,
,,881641451383,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451383,,,,,,,,,,,$15.44,,,,
,,881641451389,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451389,,,,,,,,,,,$15.44,,,,
,,881641451390,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,19.67,,,$14.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451390,,,,,,,,,,,$30.19,,,,
,,881641451393,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,25.00,,,$18.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451393,,,,,,,,,,,$34.19,,,,
,,881641451396,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,20.33,,,$15.25,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881641451396,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451396,,,,,,,,,,,$30.69,,,,
,,881641451397,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451397,,,,,,,,,,,$15.44,,,,
,,881641451398,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,11.33,,,$8.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451398,,,,,,,,,,,$23.94,,,,
,,881641451399,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451399,,,,,,,,,,,$15.44,,,,
,,881641451400,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,20.67,,,$15.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641451400,,,,,,,,,,,$30.94,,,,
,,881641465505,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465505,,,,,,,,,,,$15.44,,,,
,,881641465517,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465517,,,,,,,,,,,$15.44,,,,
,,881641465519,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465519,,,,,,,,,,,$15.44,,,,
,,881641465525,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465525,,,,,,,,,,,$15.44,,,,
,,881641465531,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465531,,,,,,,,,,,$15.44,,,,
,,881641465692,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465692,,,,,,,,,,,$15.44,,,,
,,881641465705,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,14.67,,,$11.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,10.67,,,$17.60,,,,
,,,,,,,,Total for 881641465705,,,,,,,,,,,$44.04,,,,
,,881641465728,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,7.33,,,$5.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,12.67,,,$20.90,,,,
,,,,,,,,Total for 881641465728,,,,,,,,,,,$41.84,,,,
,,881641465729,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,49.00,,,$36.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,23.67,,,$39.05,,,,
,,,,,,,,Total for 881641465729,,,,,,,,,,,$91.24,,,,
,,881641465731,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,23.33,,,$17.50,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881641465731,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465731,,,,,,,,,,,$32.94,,,,
,,881641465732,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,22.67,,,$17.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465732,,,,,,,,,,,$32.44,,,,
,,881641465739,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,9.00,,,$6.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,19.33,,,$31.90,,,,
,,,,,,,,Total for 881641465739,,,,,,,,,,,$54.09,,,,
,,881641465740,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465740,,,,,,,,,,,$15.44,,,,
,,881641465741,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465741,,,,,,,,,,,$15.44,,,,
,,881641465742,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,25.33,,,$19.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,1.33,,,$2.20,,,,
,,,,,,,,Total for 881641465742,,,,,,,,,,,$36.64,,,,
,,881641465755,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,12.33,,,$9.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,8.33,,,$13.75,,,,
,,,,,,,,Total for 881641465755,,,,,,,,,,,$38.44,,,,
,,881641465766,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881641465766,,,,,,,,,,,$15.44,,,,
,,881641465768,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,19.00,,,$14.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,9.33,,,$15.40,,,,
,,,,,,,,Total for 881641465768,,,,,,,,,,,$45.09,,,,
,,881651412849,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,11.00,,,$8.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,10.33,,,$17.05,,,,
,,,,,,,,Total for 881651412849,,,,,,,,,,,$40.74,,,,
,,881651412855,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,154.67,,,$116.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,117.33,,,$193.60,,,,
,,,,,,,,Total for 881651412855,,,,,,,,,,,$325.04,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881651412857,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,9.00,,,$6.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,$1.65,,,,14.00,,,$23.10,,,,
,,,,,,,,Total for 881651412857,,,,,,,,,,,$45.29,,,,
,,881651422488,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,53.00,,,$39.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651422488,,,,,,,,,,,$55.19,,,,
,,881651422543,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651422543,,,,,,,,,,,$15.44,,,,
,,881651422563,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,2.00,,,$1.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651422563,,,,,,,,,,,$16.94,,,,
,,881651422566,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651422566,,,,,,,,,,,$15.44,,,,
,,881651422567,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,31.33,,,$23.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651422567,,,,,,,,,,,$38.94,,,,
,,881651423030,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651423030,,,,,,,,,,,$15.44,,,,
,,881651423032,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651423032,,,,,,,,,,,$15.44,,,,
,,881651423571,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,33.00,,,$24.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651423571,,,,,,,,,,,$40.19,,,,
,,881651431248,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431248,,,,,,,,,,,$15.44,,,,
,,881651431254,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,44.67,,,$33.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431254,,,,,,,,,,,$48.94,,,,
,,881651431259,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,85.67,,,$64.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431259,,,,,,,,,,,$79.69,,,,
,,881651431277,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431277,,,,,,,,,,,$15.44,,,,
,,881651431303,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,40.33,,,$30.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431303,,,,,,,,,,,$45.69,,,,
,,881651431337,,,90217-90101,,,Iridium Subscription Fee,,,,$47.99,,,,1.00,,,$47.99,,,,
,,,,,,,,Total for 881651431337,,,,,,,,,,,$47.99,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881651431405,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431405,,,,,,,,,,,$15.44,,,,
,,881651431495,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,15.00,,,$11.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431495,,,,,,,,,,,$26.69,,,,
,,881651431559,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431559,,,,,,,,,,,$15.44,,,,
,,881651431560,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,87.00,,,$65.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431560,,,,,,,,,,,$80.69,,,,
,,881651431561,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,88.33,,,$66.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651431561,,,,,,,,,,,$81.69,,,,
,,881651434506,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434506,,,,,,,,,,,$15.44,,,,
,,881651434521,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434521,,,,,,,,,,,$15.44,,,,
,,881651434522,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434522,,,,,,,,,,,$15.44,,,,
,,881651434528,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,86.67,,,$65.00,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434528,,,,,,,,,,,$80.44,,,,
,,881651434578,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,85.00,,,$63.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434578,,,,,,,,,,,$79.19,,,,
,,881651434579,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,37.00,,,$27.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434579,,,,,,,,,,,$43.19,,,,
,,881651434586,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,34.00,,,$25.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434586,,,,,,,,,,,$40.94,,,,
,,881651434624,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434624,,,,,,,,,,,$15.44,,,,
,,881651434625,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,3.67,,,$2.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434625,,,,,,,,,,,$18.19,,,,
,,881651434628,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434628,,,,,,,,,,,$15.44,,,,
PO Number,,MSISDN,,,Product Code,,,Description,,,,Rate,,,,Quantity,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
10/09/2020",,881651434632,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434632,,,,,,,,,,,$15.44,,,,
,,881651434650,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,43.33,,,$32.50,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434650,,,,,,,,,,,$47.94,,,,
,,881651434656,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,3.67,,,$2.75,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434656,,,,,,,,,,,$18.19,,,,
,,881651434657,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434657,,,,,,,,,,,$15.44,,,,
,,881651434888,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651434888,,,,,,,,,,,$15.44,,,,
,,881651435113,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651435113,,,,,,,,,,,$15.44,,,,
,,881651435114,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651435114,,,,,,,,,,,$15.44,,,,
,,881651453064,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,55.00,,,$41.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651453064,,,,,,,,,,,$56.69,,,,
,,881651453459,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,$0.75,,,,0.33,,,$0.25,,,,
,,,,,90190-90101,,,Iridium Subscription Fee,,,,$15.44,,,,1.00,,,$15.44,,,,
,,,,,,,,Total for 881651453459,,,,,,,,,,,$15.69,,,,
