,,Total for 881621466771,,,,,,,,,,,,,,,,,$58.75,,,,,
MSISDN,,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
PO Number,,,,,,,,,,,,,,,,,,,,,,,,
881621466789,,5/15/2021 5:41:22 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/15/2021 5:42:34 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/15/2021 9:40:18 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 9:42:18 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 9:44:18 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/15/2021 9:52:57 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/16/2021 9:20:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/17/2021 9:20:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/18/2021 9:20:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/19/2021 9:20:17 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/20/2021 9:20:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/21/2021 9:20:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/22/2021 9:20:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/23/2021 9:20:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/24/2021 9:20:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/25/2021 9:20:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/26/2021 9:22:31 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/27/2021 9:20:37 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/28/2021 9:22:24 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,5/29/2021 9:20:30 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/30/2021 9:20:31 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/31/2021 9:20:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,Total for 881621466789,,,,,,,,,,,,,,,,,$24.00,,,,,
881621466836,,5/8/2021 1:32:14 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/18/2021 1:20:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.33,,,$4.00,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/18/2021 1:42:54 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/28/2021 1:01:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,Total for 881621466836,,,,,,,,,,,,,,,,,$15.00,,,,,
881621466844,,5/8/2021 12:58:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.67,,,$4.25,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/18/2021 12:00:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.33,,,$4.75,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/28/2021 1:38:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/28/2021 1:39:56 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/28/2021 1:41:13 AM,,,,Iridium to PSTN Voice and Data Call [ Dest:,,,,,,$1.65,,,,6.33,,,$10.45,,,,,
,,,,,,12066163256 ],,,,,,,,,,,,,,,,,,
,,Total for 881621466844,,,,,,,,,,,,,,,,,$21.45,,,,,
881621466983,,5/17/2021 12:27:30 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
1305M319FNRMA02,,5/17/2021 12:50:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/17/2021 1:10:26 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,5/17/2021 1:32:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,5/17/2021 1:37:36 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,5/17/2021 1:57:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/17/2021 2:16:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,5/17/2021 2:19:30 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/17/2021 2:20:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/17/2021 2:39:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/17/2021 3:00:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/17/2021 3:19:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/17/2021 3:25:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/17/2021 3:38:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/17/2021 6:53:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.67,,,$4.25,,,,,
MSISDN,,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
PO Number,,,,,,,,,,,,,,,,,,,,,,,,
881621466983,,5/27/2021 11:43:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
"1305M319FNRMA02
21 P20001",,,,,,,,,,,,,,,,,,,,,,,,
,,Total for 881621466983,,,,,,,,,,,,,,,,,$39.50,,,,,
881621467019,,5/1/2021 3:26:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
"1305M319FNRMA02
21 P20001",,,,,,,,,,,,,,,,,,,,,,,,
,,5/2/2021 3:26:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/3/2021 3:26:15 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/4/2021 3:26:17 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/5/2021 3:26:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/6/2021 3:26:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/7/2021 3:26:20 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/8/2021 3:26:22 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/8/2021 3:28:22 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/9/2021 3:26:23 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/10/2021 3:26:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/11/2021 3:26:26 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/12/2021 3:26:27 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/13/2021 3:26:29 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/14/2021 3:26:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/15/2021 3:26:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/16/2021 3:26:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/17/2021 3:26:36 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/18/2021 3:26:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/18/2021 3:29:00 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/19/2021 3:28:19 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/20/2021 3:26:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/21/2021 3:26:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/22/2021 3:26:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/23/2021 3:26:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/24/2021 3:26:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/25/2021 3:26:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/26/2021 3:26:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/27/2021 3:26:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/28/2021 3:26:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/29/2021 3:26:50 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/30/2021 3:26:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/31/2021 3:26:53 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,Total for 881621467019,,,,,,,,,,,,,,,,,$24.75,,,,,
881621467020,,5/21/2021 9:22:59 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/21/2021 9:52:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/25/2021 12:23:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,Total for 881621467020,,,,,,,,,,,,,,,,,$2.50,,,,,
881621467318,,5/1/2021 3:21:01 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/2/2021 3:22:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/3/2021 3:22:10 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/4/2021 3:21:02 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/5/2021 3:22:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/6/2021 3:22:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/7/2021 3:22:22 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/8/2021 3:22:22 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/8/2021 3:25:17 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
MSISDN,,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
PO Number,,,,,,,,,,,,,,,,,,,,,,,,
881621467318,,5/9/2021 3:23:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/10/2021 3:21:02 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/11/2021 3:21:01 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/12/2021 3:22:10 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/13/2021 3:21:09 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/14/2021 3:21:09 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/15/2021 3:21:04 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/16/2021 3:21:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/17/2021 3:21:10 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/18/2021 3:21:04 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/19/2021 3:21:09 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/20/2021 3:22:16 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/21/2021 3:22:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/22/2021 3:21:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/23/2021 3:22:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/24/2021 3:21:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/24/2021 3:24:12 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/25/2021 3:22:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/26/2021 3:21:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/27/2021 3:21:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/28/2021 3:21:08 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/29/2021 3:22:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/30/2021 3:21:09 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/31/2021 3:21:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,Total for 881621467318,,,,,,,,,,,,,,,,,$33.25,,,,,
881621467362,,5/1/2021 12:46:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/1/2021 6:44:48 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/1/2021 12:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/1/2021 6:44:48 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 12:44:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 1:15:05 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 7:14:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 1:14:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/2/2021 7:14:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 6:44:47 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 12:44:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/3/2021 6:44:55 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 12:44:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 6:44:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 12:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 6:45:07 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 12:44:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:14:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:16:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:14:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 1:14:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/5/2021 7:14:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 6:44:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 12:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/6/2021 6:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 12:44:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
MSISDN,,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
PO Number,,,,,,,,,,,,,,,,,,,,,,,,
881621467362,,5/7/2021 1:14:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
1305M319FNRMA02,,,,,,,,,,,,,,,,,,,,,,,,
,,5/7/2021 7:14:58 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
21 P20001,,,,,,,,,,,,,,,,,,,,,,,,
,,5/7/2021 1:14:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/7/2021 7:14:42 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 6:45:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 12:44:54 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/8/2021 6:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 12:44:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 6:44:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 12:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/9/2021 6:45:12 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 12:45:07 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/10/2021 6:44:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 12:44:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/10/2021 6:44:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/11/2021 12:44:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/11/2021 6:44:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 12:44:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/11/2021 12:47:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/11/2021 6:45:13 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 12:44:49 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 6:44:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 12:44:43 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 6:44:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 12:46:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 6:46:22 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/13/2021 6:48:48 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/13/2021 12:44:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/13/2021 6:44:46 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 12:44:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 6:46:22 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 12:44:56 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/14/2021 12:47:01 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/14/2021 12:49:38 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
